file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\output\BooleanOutput.java,com.lambdaworks.redis.output.BooleanOutput,class,4,7,1,6,5,2,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,2,0,1,2,0,0,0,0,0,0,28,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\RedisAsyncConnection.java,com.lambdaworks.redis.RedisAsyncConnection,class,40,54,4,50,229,2,0,58,0,0.8796296,0.77683246,0.83987784,192,0,191,0,1,0,192,0,0,4,9,0,0,3,6,0,0,0,5,844,191,5,10,3,2,12,8,151,4,140,3,0,0,0,341,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\ZStoreArgs.java,com.lambdaworks.redis.ZStoreArgs$Builder,innerclass,2,2,0,2,4,1,0,4,6,0.0,0.0,0.0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\output\KeyOutput.java,com.lambdaworks.redis.output.KeyOutput,class,4,7,1,6,3,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,12,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\protocol\CommandType.java,com.lambdaworks.redis.protocol.CommandType,enum,1,4,3,1,1,1,0,2,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,13,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\output\KeyListOutput.java,com.lambdaworks.redis.output.KeyListOutput,class,3,7,1,6,2,2,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\protocol\CommandKeyword.java,com.lambdaworks.redis.protocol.CommandKeyword,enum,1,3,2,1,1,1,0,2,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\pubsub\RedisPubSubAdapter.java,com.lambdaworks.redis.pubsub.RedisPubSubAdapter,class,3,3,0,3,6,1,0,0,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\protocol\RedisStateMachine.java,com.lambdaworks.redis.protocol.RedisStateMachine$State$Type,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\ZStoreArgs.java,com.lambdaworks.redis.ZStoreArgs$Aggregate,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\protocol\ConnectionWatchdog.java,com.lambdaworks.redis.protocol.ConnectionWatchdog,class,9,11,2,9,8,2,0,7,3,0.6666667,0.4,1.0,6,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,36,0,0,0,0,0,0,3,7,1,7,2,0,0,0,70,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\output\ScoredValueListOutput.java,com.lambdaworks.redis.output.ScoredValueListOutput,class,5,9,1,8,3,2,0,4,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,15,1,0,1,0,0,0,0,3,0,2,1,0,0,0,22,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\ZStoreArgs.java,com.lambdaworks.redis.ZStoreArgs,class,6,11,4,7,12,1,0,3,0,0.4,0.7,1.0,5,0,4,0,0,1,5,0,0,0,2,0,0,2,0,0,0,0,0,60,4,2,2,0,0,0,0,4,0,2,2,0,2,0,45,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\pubsub\RedisPubSubAdapter.java,com.lambdaworks.redis.pubsub.RedisPubSubAdapter,class,3,3,0,3,6,1,0,0,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\RedisAsyncConnection.java,com.lambdaworks.redis.RedisAsyncConnection,class,41,54,4,50,229,2,0,102,0,0.8796296,0.77683246,0.83987784,192,0,191,0,1,0,192,0,0,4,9,0,0,3,6,0,0,0,6,844,191,5,10,3,2,12,8,151,4,140,3,0,0,0,341,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\codec\RedisCodec.java,com.lambdaworks.redis.codec.RedisCodec,class,3,29,26,3,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1025,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\output\ScoredValueListOutput.java,com.lambdaworks.redis.output.ScoredValueListOutput,class,4,9,1,8,3,2,0,4,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,15,1,0,1,0,0,0,0,3,0,2,1,0,0,0,22,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\output\KeyListOutput.java,com.lambdaworks.redis.output.KeyListOutput,class,4,7,1,6,2,2,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\KeyValue.java,com.lambdaworks.redis.KeyValue,class,3,7,4,3,6,1,0,4,0,0.0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,2,0,2,0,0,0,2,0,1,19,4,0,2,0,0,1,1,3,2,3,1,0,0,0,21,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\SortArgs.java,com.lambdaworks.redis.SortArgs$Builder,innerclass,1,1,0,1,6,1,0,6,15,0.0,0.0,0.0,6,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\protocol\CommandType.java,com.lambdaworks.redis.protocol.CommandType,enum,1,4,3,1,1,1,0,2,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,13,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\ScoredValue.java,com.lambdaworks.redis.ScoredValue,class,2,6,4,2,9,1,0,6,0,0.0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,2,0,2,0,0,0,2,0,3,21,4,0,5,0,3,1,6,5,3,5,1,0,0,0,29,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\ScriptOutputType.java,com.lambdaworks.redis.ScriptOutputType,enum,0,2,2,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\protocol\Command.java,com.lambdaworks.redis.protocol.Command,class,10,19,8,11,25,1,0,14,0,0.6545454,0.6181818,0.8181818,11,1,9,0,1,1,11,0,0,0,5,1,1,1,3,0,2,0,2,90,8,2,6,3,2,2,14,12,5,9,2,0,0,0,123,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\output\DoubleOutput.java,com.lambdaworks.redis.output.DoubleOutput,class,2,7,1,6,3,2,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,16,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\pubsub\PubSubCommandHandler.java,com.lambdaworks.redis.pubsub.PubSubCommandHandler,class,10,17,1,16,7,3,0,8,0,0.0,1.0,1.0,2,0,1,0,1,0,2,0,0,0,2,0,0,2,0,0,0,0,0,21,1,2,1,0,0,0,0,4,0,3,2,0,0,0,38,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\output\StringListOutput.java,com.lambdaworks.redis.output.StringListOutput,class,4,7,1,6,3,2,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\ZStoreArgs.java,com.lambdaworks.redis.ZStoreArgs,class,4,11,4,7,12,1,0,2,0,0.4,0.7,1.0,5,0,4,0,0,1,5,0,0,0,2,0,0,2,0,0,0,0,0,60,4,2,2,0,0,0,0,4,0,2,2,0,2,0,45,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\output\ByteArrayOutput.java,com.lambdaworks.redis.output.ByteArrayOutput,class,5,8,1,7,3,2,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,1,0,0,1,0,0,0,12,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\output\ValueSetOutput.java,com.lambdaworks.redis.output.ValueSetOutput,class,4,7,1,6,3,2,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\protocol\CommandArgs.java,com.lambdaworks.redis.protocol.CommandArgs,class,7,14,6,8,32,1,0,30,97,0.7777778,0.08791209,0.10989011,18,0,14,4,0,0,14,0,0,0,4,1,0,4,0,0,1,0,6,134,16,8,0,2,2,1,17,13,12,12,3,0,0,0,51,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\ZStoreArgs.java,com.lambdaworks.redis.ZStoreArgs$Aggregate,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\RedisConnection.java,com.lambdaworks.redis.RedisConnection,class,12,14,2,12,189,1,0,201,0,0.63949275,1.0,1.0,184,0,182,2,0,0,182,0,0,0,3,0,0,0,3,0,0,0,3,567,180,0,5,0,3,6,5,10,0,8,1,0,0,0,296,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\output\StringListOutput.java,com.lambdaworks.redis.output.StringListOutput,class,2,7,1,6,3,2,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\protocol\Command.java,com.lambdaworks.redis.protocol.Command,class,10,19,8,11,25,1,0,14,0,0.6545454,0.6181818,0.8181818,11,1,9,0,1,1,11,0,0,0,5,1,1,1,3,0,2,0,2,90,8,2,6,3,2,2,14,12,5,9,2,0,0,0,123,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\protocol\RedisStateMachine.java,com.lambdaworks.redis.protocol.RedisStateMachine$State,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,1,2,0,2,0,0,1,0,11,8,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\output\KeyOutput.java,com.lambdaworks.redis.output.KeyOutput,class,2,7,1,6,3,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,12,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\protocol\CommandOutput.java,com.lambdaworks.redis.protocol.CommandOutput,class,6,32,25,7,12,1,0,3,31,0.7666667,0.15555556,0.15555556,10,0,9,0,1,0,10,0,0,0,3,0,0,0,3,0,0,0,0,39,4,1,1,0,0,0,1,7,0,5,1,0,0,0,77,1025,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\output\DateOutput.java,com.lambdaworks.redis.output.DateOutput,class,2,7,1,6,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,1,1,0,0,0,0,0,10,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\output\DoubleOutput.java,com.lambdaworks.redis.output.DoubleOutput,class,4,7,1,6,3,2,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,16,1,0
